147456;0.003346176;0.451535
147456;0.003966208;0.430527
147456;0.003394048;0.45698
147456;0.005079808;0.451497
151552;0.003625216;0.441587
147456;0.006030848;0.510997
147456;0.003790336;0.44654
147456;0.003007744;0.429744
147456;0.003107072;0.419655
147456;0.006013696;0.477759
159744;0.011099392;0.61765
147456;0.010850816;0.705614
114688;0.01161088;0.627743
147456;0.0087424;0.555144
147456;0.016880384;0.672249
147456;0.00715776;0.567412
147456;0.051963904;0.511485
151552;0.012923648;0.500849
147456;0.079826944;0.540344
147456;0.00879104;0.435706
217088;0.101210624;0.554769
147456;0.10608896;0.563027
147456;0.024379392;0.448404
147456;0.006117376;0.439766
147456;0.007076352;0.476583
147456;0.006975488;0.523206
147456;0.00558592;0.486591
192512;0.006244864;0.517953
147456;0.006841344;0.493998
147456;0.003918336;0.42886
147456;0.004178432;0.445483
147456;0.003135488;0.467244
147456;0.003623424;0.44481
147456;0.00611584;0.456502
147456;0.09875968;0.502172
147456;0.073773056;0.478064
147456;0.008137216;0.424605
147456;0.010097664;0.463605
147456;0.008801792;0.430266
147456;0.070833152;0.48587
147456;0.0112128;0.437471
147456;0.01092864;0.465448
147456;0.005009408;0.408074
163840;0.073316352;0.438894
147456;0.008148992;0.383724
147456;0.003257856;0.392247
147456;0.003372544;0.407284
147456;0.00321024;0.385351
147456;0.003410944;0.384125
147456;0.003616256;0.389824
147456;0.004692992;0.397541
147456;0.003244544;0.390621
147456;0.003419136;0.396148
147456;0.00341248;0.389431
147456;0.007628288;0.387208
155648;0.08760064;0.446412
147456;0.003352064;0.404882
155648;0.08131584;0.449038
147456;0.007676928;0.375021
147456;0.0087168;0.378443
147456;0.007643136;0.372217
147456;0.00849152;0.409264
147456;0.003222016;0.390517
147456;0.00795648;0.373802
147456;0.003191296;0.381915
147456;0.003516928;0.389912
147456;0.002537472;0.38553
147456;0.003405312;0.379395
147456;0.002701312;0.373027
147456;0.003065856;0.375345
147456;0.003162112;0.401593
147456;0.003103744;0.380687
159744;0.002486784;0.371817
147456;0.003455488;0.382705
147456;0.003647488;0.388357
147456;0.003101696;0.375147
147456;0.002947584;0.375533
147456;0.002873344;0.370099
147456;0.002958336;0.37595
147456;0.003316224;0.383633
147456;0.002605056;0.376101
147456;0.003029504;0.377193
147456;0.003933184;0.413023
147456;0.010548224;0.376367
155648;0.0814848;0.433329
180224;0.078163968;0.45995
147456;0.008595456;0.372711
147456;0.00924928;0.390876
147456;0.008550912;0.38488
147456;0.082634752;0.465396
147456;0.008085504;0.380994
147456;0.00317184;0.378721
147456;0.008438784;0.388758
155648;0.00337408;0.393507
147456;0.003362816;0.378016
147456;0.045901824;0.377856
0;0.000417791999999;0.07064
147456;0.003116544;0.354855
147456;0.003780608;0.368334
147456;0.00392192;0.396085
0;0.000491008;0.075926
147456;0.003502592;0.427308
147456;0.003561472;0.360421
147456;0.003124736;0.358224
147456;0.007194624;0.372684
147456;0.003227136;0.365045
147456;0.086368256;0.492151
151552;0.070466048;0.417975
147456;0.009246208;0.379177
151552;0.021635584;0.373952
147456;0.00324096;0.366588
147456;0.008228864;0.355202
147456;0.003191296;0.377986
147456;0.004453888;0.373095
147456;0.003386368;0.368885
147456;0.003275776;0.370662
147456;0.003556352;0.371587
147456;0.003007488;0.360178
147456;0.003397632;0.356476
147456;0.002667008;0.350199
180224;0.00283392;0.353087
147456;0.002915328;0.354725
147456;0.003249664;0.356282
180224;0.003529728;0.363856
147456;0.00505088;0.369807
147456;0.003478528;0.372545
147456;0.0035712;0.367938
147456;0.003218944;0.429164
147456;0.003885568;0.397765
147456;0.003408384;0.384652
147456;0.003859968;0.381179
151552;0.095299072;0.441206
147456;0.085606912;0.460506
147456;0.009118208;0.369284
147456;0.028053504;0.396768
147456;0.003323392;0.361414
147456;0.008644608;0.370033
147456;0.003575808;0.379657
147456;0.003564032;0.365942
147456;0.002930176;0.354862
155648;0.003521536;0.372523
147456;0.004097536;0.394827
155648;0.002916864;0.354414
147456;0.003677184;0.35646
147456;0.010305024;0.37559
147456;0.003112448;0.357057
147456;0.003387392;0.365633
147456;0.00312576;0.361315
147456;0.004149248;0.42851
147456;0.003322368;0.413541
147456;0.003349504;0.418254
147456;0.003332608;0.460174
147456;0.003661312;0.428303
147456;0.005208576;0.441807
147456;0.003718144;0.423975
147456;0.003424768;0.41595
147456;0.018836992;0.514718
147456;0.092094464;0.485943
147456;0.0817792;0.507615
147456;0.079995904;0.490712
147456;0.009765888;0.431201
147456;0.010107392;0.491765
147456;0.004230144;0.446522
147456;0.0039808;0.439206
147456;0.003904512;0.434241
147456;0.003859456;0.431242
147456;0.00343552;0.483419
147456;0.004417536;0.432362
147456;0.003433984;0.450473
147456;0.003511808;0.421489
147456;0.003871744;0.434486
147456;0.003913216;0.506407
147456;0.004046848;0.424303
147456;0.003600384;0.474573
147456;0.003822592;0.428693
147456;0.00323584;0.423626
147456;0.00346624;0.473762
147456;0.003723264;0.425661
147456;0.003503104;0.453017
147456;0.003734528;0.425462
147456;0.003735552;0.427298
147456;0.0040704;0.492351
147456;0.080008192;0.471487
147456;0.06613504;0.501556
147456;0.008694784;0.412824
147456;0.008759296;0.43356
147456;0.008236032;0.42236
147456;0.009541632;0.441665
147456;0.008925184;0.436942
122880;0.009988096;0.440978
147456;0.009104384;0.428125
147456;0.00823296;0.41512
147456;0.003282944;0.420016
147456;0.003076096;0.422223
147456;0.003106816;0.408899
147456;0.003569664;0.433562
147456;0.003360768;0.411492
131072;0.004400128;0.439489
147456;0.003529728;0.414988
147456;0.003105792;0.412051
147456;0.003122176;0.41241
0;0.000706559999999;0.108356
172032;0.003462144;0.385612
147456;0.003269632;0.375729
147456;0.002945024;0.384094
147456;0.003627008;0.394304
147456;0.003274752;0.382561
147456;0.003750912;0.420993
147456;0.00482304;0.422491
147456;0.003695616;0.432471
147456;0.003618816;0.402297
139264;0.09177088;0.478083
147456;0.084037632;0.473861
151552;0.061952;0.432182
147456;0.00381952;0.395611
147456;0.003715072;0.395175
147456;0.008851456;0.406093
147456;0.003193856;0.447488
147456;0.004178944;0.409998
147456;0.004072448;0.400528
147456;0.003365888;0.393536
147456;0.003441664;0.409798
147456;0.003278848;0.466336
147456;0.006593536;0.464993
147456;0.00285696;0.381049
147456;0.003401728;0.393286
147456;0.003728384;0.420245
147456;0.003214336;0.453632
147456;0.00438272;0.424663
147456;0.003725312;0.426474
147456;0.005373952;0.467072
147456;0.007728128;0.46238
147456;0.003310592;0.441587
147456;0.003173376;0.392584
151552;0.100532224;0.480401
147456;0.0715264;0.450227
147456;0.007806976;0.383917
147456;0.008763392;0.400634
147456;0.009971712;0.421872
147456;0.0093696;0.439759
147456;0.009208832;0.400033
147456;0.003964928;0.395796
147456;0.003634176;0.432212
147456;0.003453952;0.384366
147456;0.004068352;0.42474
151552;0.003495936;0.388731
147456;0.003448832;0.391335
147456;0.00352256;0.388478
147456;0.003562496;0.38518
147456;0.003748864;0.420296
147456;0.00377856;0.394388
147456;0.00372224;0.393591
147456;0.003319808;0.416134
147456;0.003351552;0.393039
147456;0.003545088;0.401759
184320;0.044877824;0.380963
155648;0.003218432;0.358681
147456;0.003306496;0.364295
147456;0.002972672;0.362321
155648;0.099104768;0.423092
147456;0.078983168;0.42513
147456;0.010672128;0.416956
147456;0.009470976;0.365283
147456;0.010323968;0.372081
147456;0.003731456;0.372885
147456;0.003574784;0.367483
147456;0.055948288;0.41356
147456;0.003229696;0.359464
147456;0.0028672;0.356515
147456;0.003473408;0.362538
147456;0.003038208;0.3573
147456;0.003084288;0.358634
147456;0.003460096;0.366524
147456;0.002750464;0.37761
147456;0.003314688;0.350896
147456;0.002944;0.344451
147456;0.002584576;0.343068
147456;0.003007488;0.362459
147456;0.0039168;0.364091
147456;0.002685952;0.347832
147456;0.002778112;0.357821
147456;0.003674112;0.381052
147456;0.008249344;0.403905
147456;0.01278464;0.376468
147456;0.096908288;0.443863
147456;0.060763136;0.421731
155648;0.008313856;0.359021
147456;0.008455168;0.376741
147456;0.007419904;0.346285
147456;0.002556928;0.348733
155648;0.003499008;0.377216
155648;0.003575808;0.360197
147456;0.003067904;0.38427
147456;0.008328192;0.356488
147456;0.003279872;0.356072
147456;0.002806784;0.359092
147456;0.003178496;0.359863
147456;0.00334336;0.397677
147456;0.003377152;0.35702
147456;0.003441664;0.368815
147456;0.00381952;0.373276
147456;0.00282624;0.351005
147456;0.002669568;0.371618
147456;0.003168256;0.349046
147456;0.0026112;0.349152
147456;0.002706432;0.347176
151552;0.003740672;0.390621
147456;0.00367104;0.365823
147456;0.011398144;0.511169
147456;0.005633024;0.495066
147456;0.097682432;0.550939
147456;0.079963136;0.520793
147456;0.009868288;0.447662
147456;0.00984064;0.466969
147456;0.008940544;0.440568
151552;0.010682368;0.46674
147456;0.008851456;0.479893
147456;0.029600768;0.458335
151552;0.008108032;0.424131
147456;0.003550208;0.451856
147456;0.003423232;0.425456
147456;0.003223552;0.431409
147456;0.003386368;0.441355
147456;0.003805184;0.427847
147456;0.00318976;0.422189
147456;0.00334336;0.416951
147456;0.002993152;0.42247
147456;0.003091456;0.466082
147456;0.003497984;0.42447
147456;0.002707456;0.420302
147456;0.00310784;0.427583
147456;0.003308544;0.419264
151552;0.00351232;0.50303
147456;0.003985408;0.428517
147456;0.003190784;0.42324
147456;0.003016704;0.416441
147456;0.049528832;0.451269
147456;0.165159936;0.676736
147456;0.104005632;0.569452
147456;0.02099712;0.4642
147456;0.009357312;0.443716
147456;0.009664512;0.46079
147456;0.00372224;0.502846
147456;0.003815424;0.444375
147456;0.00365568;0.436133
147456;0.003582976;0.445229
147456;0.00478208;0.447377
147456;0.003433472;0.449233
147456;0.00304128;0.428642
147456;0.003403776;0.433263
147456;0.00362496;0.434389
151552;0.003234816;0.443476
147456;0.00755712;0.547424
147456;0.087529472;0.545464
147456;0.003795968;0.443148
147456;0.045776896;0.465094
147456;0.003196928;0.426084
147456;0.007960576;0.438625
147456;0.00334336;0.46005
147456;0.009122816;0.427656
147456;0.002983936;0.429343
151552;0.003074048;0.37732
147456;0.002725888;0.3719
147456;0.002695168;0.365495
147456;0.003631104;0.366306
147456;0.003412992;0.395826
147456;0.002842624;0.360322
147456;0.055469056;0.398453
147456;0.002799616;0.35947
147456;0.075045888;0.424758
147456;0.002981888;0.348817
147456;0.027741184;0.378177
147456;0.00288768;0.384774
155648;0.008105984;0.372874
147456;0.002934784;0.358843
147456;0.009065472;0.361184
147456;0.003095552;0.36026
147456;0.002953216;0.361076
147456;0.003151872;0.369722
147456;0.00331264;0.415332
147456;0.003293184;0.367007
147456;0.00308224;0.357829
147456;0.002996224;0.356339
147456;0.003032064;0.357513
147456;0.010459136;0.363319
147456;0.003168256;0.39159
147456;0.157380608;0.525244
147456;0.00334336;0.383967
147456;0.009060352;0.370616
147456;0.003223552;0.36271
151552;0.008969216;0.37692
147456;0.003178496;0.365413
147456;0.00968704;0.371392
147456;0.003976192;0.409089
73728;0.0101888;0.375959
147456;0.002991104;0.361342
147456;0.003628032;0.370436
147456;0.003226624;0.376485
147456;0.011222016;0.372027
147456;0.003216384;0.362908
147456;0.0030464;0.37275
147456;0.009344;0.366996
73728;0.00339456;0.371793
155648;0.081363968;0.424706
147456;0.003263488;0.366615
147456;0.062886912;0.419668
147456;0.002813952;0.363834
147456;0.0106496;0.374516
147456;0.003565568;0.364205
147456;0.00968192;0.386054
98304;0.003692544;0.362661
147456;0.008209408;0.368032
147456;0.002912256;0.363336
147456;0.003037184;0.368816
0;0.000406527999999;0.069503
77824;0.010878976;0.37775
147456;0.00354816;0.409106
151552;0.003929088;0.364434
147456;0.003360768;0.371524
151552;0.116537344;0.471909
147456;0.009916416;0.404226
147456;0.081661952;0.444153
147456;0.009302016;0.373848
151552;0.033236992;0.402451
126976;0.00428544;0.403555
147456;0.003559424;0.422543
147456;0.003698688;0.373843
147456;0.00277504;0.358497
147456;0.002960384;0.374863
147456;0.00352768;0.372004
147456;0.006160384;0.44158
147456;0.003222528;0.355067
126976;0.003518464;0.395104
147456;0.00248832;0.344626
147456;0.002429952;0.347844
147456;0.003980288;0.434994
147456;0.003821568;0.383278
147456;0.003024896;0.374981
147456;0.003144704;0.375605
147456;0.003054592;0.370522
147456;0.005327872;0.357608
147456;0.008869888;0.375866
147456;0.090488832;0.434672
147456;0.003207168;0.371156
147456;0.016878592;0.363855
147456;0.08243712;0.430584
147456;0.008968192;0.379738
147456;0.008474624;0.363929
126976;0.003485696;0.357515
147456;0.00789504;0.353595
147456;0.002751488;0.360455
147456;0.008653824;0.358708
147456;0.003441664;0.366816
147456;0.002722816;0.346721
147456;0.002709504;0.357055
151552;0.003085312;0.366306
122880;0.003369984;0.380456
147456;0.00311296;0.362534
147456;0.002760704;0.362078
147456;0.002879488;0.36339
147456;0.003497984;0.376234
147456;0.00570368;0.470304
151552;0.003198976;0.363326
147456;0.003406848;0.387615
147456;0.0035328;0.371283
147456;0.003236864;0.365862
147456;0.003380224;0.360774
147456;0.002939904;0.36377
0;0.006921216;0.072988
122880;0.004099072;0.411478
147456;0.077607936;0.465257
147456;0.093403136;0.471727
147456;0.008266752;0.40531
147456;0.009218048;0.402298
147456;0.002695168;0.393294
147456;0.079412224;0.471206
147456;0.003497984;0.410012
147456;0.003396608;0.416549
126976;0.003290112;0.392753
147456;0.002420736;0.380963
155648;0.005961728;0.458316
147456;0.003017728;0.398352
147456;0.00530432;0.509456
147456;0.003165184;0.40198
147456;0.00273408;0.398594
147456;0.003475456;0.39116
147456;0.00352768;0.400022
147456;0.003204096;0.43572
147456;0.003136512;0.399723
147456;0.002566144;0.381961
147456;0.00303616;0.414801
147456;0.08998912;0.459504
147456;0.074930176;0.477284
147456;0.080603136;0.502325
147456;0.009115648;0.42586
172032;0.008132608;0.457195
147456;0.061398016;0.439884
155648;0.002745344;0.394426
147456;0.007694336;0.394308
147456;0.003268608;0.418663
147456;0.010328064;0.406681
147456;0.003116032;0.414883
122880;0.003075072;0.391535
147456;0.002599936;0.393751
147456;0.002777088;0.424732
147456;0.002279424;0.381901
147456;0.002603008;0.396261
147456;0.002578432;0.386656
147456;0.002482176;0.37864
147456;0.002783232;0.384473
147456;0.00303104;0.399085
147456;0.002748416;0.383385
147456;0.002412544;0.382942
147456;0.0502272;0.421327
147456;0.0791552;0.444077
147456;0.062670848;0.437154
147456;0.008183808;0.385797
147456;0.00709632;0.386936
147456;0.09370624;0.463084
147456;0.002596864;0.383082
151552;0.007913472;0.403126
147456;0.002557952;0.389799
0;0.000512000000001;0.091163
122880;0.003766272;0.449819
147456;0.003139584;0.449673
147456;0.002893824;0.456983
147456;0.002777088;0.447203
147456;0.003057664;0.4507
147456;0.002971648;0.446508
147456;0.002863104;0.445981
147456;0.003313664;0.471053
147456;0.0029696;0.44733
126976;0.003356672;0.451963
147456;0.00320512;0.449606
147456;0.003088384;0.453308
147456;0.003289088;0.501844
147456;0.0032256;0.45157
147456;0.003336192;0.448548
147456;0.089645056;0.510065
147456;0.079222784;0.510951
147456;0.094507008;0.586534
147456;0.008077312;0.455942
147456;0.007794688;0.454377
147456;0.00775168;0.464329
147456;0.003059712;0.461963
172032;0.11532288;0.609128
147456;0.003262464;0.474223
147456;0.10899456;0.643849
122880;0.008148992;0.653558
151552;0.016979968;0.599404
147456;0.006074368;0.553721
147456;0.019464192;0.589572
147456;0.00530432;0.567772
151552;0.010579968;0.540988
147456;0.003344384;0.469622
147456;0.010627072;0.503062
102400;0.006647808;0.510544
151552;0.011753472;0.519776
147456;0.071098368;0.502607
147456;0.003330048;0.490369
147456;0.139026432;0.646194
147456;0.003407872;0.512281
147456;0.008030208;0.465904
147456;0.003434496;0.454676
53248;0.010502144;0.461913
147456;0.003262464;0.455264
147456;0.008835072;0.501356
147456;0.003477504;0.466841
147456;0.0116736;0.465107
147456;0.0036864;0.469659
147456;0.008306688;0.451438
147456;0.003248128;0.459808
98304;0.157431808;0.686801
147456;0.0044032;0.485509
147456;0.009254912;0.636066
147456;0.007251968;0.629704
0;0.002306048;0.155054
69632;0.013432832;0.676658
147456;0.005781504;0.5392
147456;0.116621312;0.544991
147456;0.077172736;0.572403
147456;0.028041216;0.543115
147456;0.010016768;0.498644
147456;0.009879552;0.450288
147456;0.009760768;0.478252
147456;0.01195008;0.545383
122880;0.01307648;0.526344
147456;0.004702208;0.515241
147456;0.003885056;0.456221
147456;0.016068608;0.565608
147456;0.0035328;0.430409
155648;0.003831808;0.497587
147456;0.003948544;0.452185
147456;0.003715072;0.448131
147456;0.004073472;0.447734
147456;0.00393216;0.460107
147456;0.00442368;0.493228
147456;0.004366336;0.481216
147456;0.003670016;0.459152
147456;0.003944448;0.440202
147456;0.003155968;0.42117
147456;0.003227648;0.436129
122880;0.004599808;0.460152
147456;0.094322688;0.537549
147456;0.072400896;0.485563
151552;0.084557824;0.504657
147456;0.00847872;0.42728
147456;0.008814592;0.442912
147456;0.004118528;0.457869
147456;0.008824832;0.442847
126976;0.009244672;0.439192
147456;0.002985984;0.416373
147456;0.003559424;0.444918
147456;0.003651584;0.466053
147456;0.004173824;0.447268
147456;0.004282368;0.494496
147456;0.003995648;0.483876
147456;0.005064704;0.533704
102400;0.006424576;0.519729
147456;0.005236736;0.533645
147456;0.0041472;0.480577
147456;0.003059712;0.434646
147456;0.003692544;0.456652
147456;0.005502976;0.564812
147456;0.004698112;0.44708
147456;0.003547136;0.45061
147456;0.003688448;0.441157
147456;0.003479552;0.426403
147456;0.084574208;0.543125
147456;0.095049728;0.553786
0;0.000974847999998;0.12164
122880;0.13056;0.557633
147456;0.003915776;0.403074
147456;0.003008512;0.383381
147456;0.003670016;0.399731
147456;0.00326656;0.406597
147456;0.008773632;0.44689
147456;0.0032768;0.384256
147456;0.003950592;0.459472
147456;0.100868096;0.514394
122880;0.00461824;0.395061
147456;0.078721024;0.533271
147456;0.005154816;0.494173
147456;0.012877824;0.48973
147456;0.003080192;0.38738
147456;0.003117056;0.378548
147456;0.004425728;0.497465
147456;0.003739648;0.388036
81920;0.012773376;0.500615
147456;0.004399104;0.481682
147456;0.078782464;0.446465
147456;0.00318464;0.386107
147456;0.058834944;0.425565
147456;0.008931328;0.410189
147456;0.003350528;0.38439
147456;0.008882176;0.391894
98304;0.004943872;0.422203
147456;0.010866688;0.438524
147456;0.003213312;0.39786
147456;0.004253696;0.423988
147456;0.003323904;0.390582
147456;0.003147776;0.388967
147456;0.003350528;0.403238
147456;0.00482304;0.438942
122880;0.00485376;0.477183
147456;0.003874816;0.465678
147456;0.003323904;0.381985
147456;0.003328;0.402482
147456;0.002985984;0.429285
147456;0.005441536;0.501224
147456;0.003723264;0.421311
147456;0.008982528;0.403114
122880;0.00380928;0.388863
147456;0.003874816;0.461056
151552;0.069640192;0.450553
147456;0.088950784;0.451237
147456;0.099395584;0.459713
147456;0.002955264;0.379541
147456;0.004173824;0.402128
147456;0.009058304;0.397071
98304;0.004939776;0.426476
147456;0.003729408;0.40042
147456;0.004386816;0.409089
147456;0.0032768;0.386747
0;0.000604159999998;0.079316
126976;0.011689984;0.492204
147456;0.003903488;0.462013
147456;0.003479552;0.43494
147456;0.003108864;0.432723
147456;0.003790848;0.484339
147456;0.0034304;0.436567
147456;0.003545088;0.444847
147456;0.003178496;0.44709
147456;0.003608576;0.453673
122880;0.003729408;0.48222
151552;0.004016128;0.436286
147456;0.0087552;0.465059
147456;0.004253696;0.461465
147456;0.090488832;0.501277
147456;0.003336192;0.43282
147456;0.081381376;0.539503
147456;0.003403776;0.436703
81920;0.010272768;0.4464
147456;0.003366912;0.443252
147456;0.009275392;0.443002
147456;0.003756032;0.466165
147456;0.012916736;0.540255
147456;0.005904384;0.545583
147456;0.014419968;0.53227
151552;0.010182656;0.593761
81920;0.01219584;0.491719
167936;0.006023168;0.531393
147456;0.003723264;0.4444
147456;0.060229632;0.476316
147456;0.004427776;0.480672
147456;0.081485824;0.51593
147456;0.003825664;0.463882
147456;0.066004992;0.541773
102400;0.01134592;0.516638
147456;0.003786752;0.462339
147456;0.004993024;0.551752
147456;0.00521216;0.499474
147456;0.004272128;0.480109
147456;0.077586432;0.546507
147456;0.081096704;0.511659
151552;0.011001856;0.51429
147456;0.06571008;0.571335
147456;0.008968192;0.46348
147456;0.008394752;0.438763
147456;0.015917056;0.556767
151552;0.00549888;0.512703
147456;0.003049472;0.434307
147456;0.003227648;0.434683
147456;0.003796992;0.466719
147456;0.003186688;0.433873
147456;0.003016704;0.432984
147456;0.002951168;0.441956
147456;0.003207168;0.432626
0;0.000679935999997;0.110948
122880;0.003627008;0.451937
147456;0.003233792;0.443264
147456;0.003385344;0.447228
147456;0.003377152;0.443173
147456;0.003336192;0.440588
147456;0.0031232;0.443189
147456;0.00303104;0.44433
147456;0.003385344;0.468361
147456;0.004911104;0.459372
122880;0.011380736;0.479551
147456;0.00333824;0.459093
147456;0.003647488;0.455144
147456;0.003280896;0.447687
147456;0.00914432;0.513312
147456;0.010129408;0.463836
147456;0.0041472;0.452338
147456;0.074366976;0.503603
69632;0.005500928;0.460475
147456;0.074196992;0.51367
147456;0.003479552;0.449773
147456;0.016488448;0.497234
147456;0.003510272;0.453594
147456;0.008558592;0.453357
147456;0.003375104;0.44937
147456;0.008884224;0.449431
98304;0.004687872;0.462076
147456;0.00867328;0.451356
147456;0.003203072;0.455635
147456;0.008761344;0.445723
147456;0.003928064;0.455163
147456;0.004278272;0.454254
147456;0.00344064;0.450342
147456;0.003074048;0.448386
32768;0.015200256;0.468135
147456;0.003715072;0.466532
147456;0.080365568;0.510973
147456;0.006127616;0.509481
147456;0.005926912;0.477501
147456;0.003608576;0.451578
147456;0.010436608;0.457317
147456;0.003305472;0.486706
102400;0.097378304;0.561459
147456;0.004292608;0.468316
147456;0.07832576;0.532602
147456;0.004304896;0.482843
147456;0.008943616;0.46861
151552;0.003547136;0.456112
147456;0.008773632;0.509246
147456;0.00574464;0.513025
147456;0.094814208;0.550006
147456;0.010807296;0.539982
147456;0.004284416;0.497393
147456;0.006866944;0.530925
0;0.000626688000001;0.114993
163840;0.0108544;0.483258
147456;0.00355328;0.4228
147456;0.003026944;0.419672
147456;0.00477184;0.474632
151552;0.003848192;0.471223
155648;0.00528384;0.446295
147456;0.034871296;0.445667
147456;0.003047424;0.415013
147456;0.008779776;0.425597
147456;0.005154816;0.441103
147456;0.010174464;0.465576
147456;0.004784128;0.416539
147456;0.009019392;0.426089
147456;0.003569664;0.422395
147456;0.005353472;0.419941
147456;0.003934208;0.421118
147456;0.003837952;0.425282
98304;0.005353472;0.473984
147456;0.003790848;0.424613
147456;0.084523008;0.484056
147456;0.102090752;0.513635
147456;0.009670656;0.424507
147456;0.008536064;0.432649
147456;0.006825984;0.455681
147456;0.00336896;0.422435
147456;0.003753984;0.422815
147456;0.004296704;0.418843
147456;0.004532224;0.512793
147456;0.004777984;0.422382
147456;0.004212736;0.464004
147456;0.005003264;0.453297
147456;0.003168256;0.409322
147456;0.004440064;0.501638
147456;0.00561152;0.428636
147456;0.005271552;0.447619
147456;0.004171776;0.437293
147456;0.004798464;0.430509
147456;0.00372736;0.4565
147456;0.00367616;0.429242
